Species,latitude,longitude
U,43.42574898,-79.8096334
U,41.07844601,-74.73321586
U,41.32659,-79.943732
U,38.86063031,-77.12229844
U,45.44893255,-75.64159856
U,40.21392084,-75.78771271
U,44.5955272,-75.66643929
U,37.06715338,-76.4881429
U,45.44860588,-75.64195238
U,39.51996167,-77.50271667
U,43.3083719,-80.3688855
U,45.83613646,-77.37917207
U,37.0570195,-76.48542
U,38.86097677,-77.11701522
U,41.22251167,-74.7706
U,39.07702217,-77.053925
U,39.9192965,-75.40757606
U,40.42758056,-80.32382222
U,39.429675,-76.76121333
U,44.47403445,-75.88811228
U,39.60350584,-84.47476671
U,46.48059546,-63.33114579
U,39.84818667,-86.18100833
U,43.12130395,-80.26627555
U,40.34866837,-87.68174461
U,41.35143599,-72.19995332
U,44.765,-81.01861111
U,39.0161705,-77.25157928
U,42.49536333,-71.362755
U,40.863229,-77.03561
U,38.57635897,-77.37588997
U,38.77335333,-77.23748
U,41.19506016,-74.41254591
U,45.46603531,-75.51175464
U,41.991934,-72.71544297
U,45.4474889,-75.65713511
U,38.7072,-86.54901167
U,45.44849675,-75.65438041
U,42.04092729,-70.62082249
U,42.48393462,-83.97696018
U,40.12382783,-75.12875283
U,39.92353592,-76.60588503
U,44.30091158,-76.1011845
U,43.03028027,-76.13697927
U,39.873805,-86.00917778
U,39.42094493,-84.49903607
U,45.44783211,-75.65598002
U,39.72809167,-75.76631944
U,44.55439896,-69.65479708
U,39.4357359,-76.45520263
U,42.46029665,-83.98919953
U,38.42377599,-75.69339424
U,42.3512316,-71.2979979
U,39.61928301,-77.51761422
U,41.21146886,-73.30398119
U,44.36461667,-80.76464167
U,38.78354667,-77.07061667
U,40.23884444,-87.78680556
U,39.93667008,-75.23633
U,40.15776383,-75.24637
U,38.93218675,-78.03397498
U,39.35773794,-77.28857344
U,46.01416035,-81.3990306
U,41.98893796,-70.95858585
U,38.37963477,-77.55270801
U,39.05777872,-85.3152902
U,43.03194167,-76.13994717
U,42.223105,-71.46379667
U,40.62480314,-77.57144851
U,42.4596383,-83.99095504
U,40.4444748,-79.92560006
U,38.57065971,-77.36237111
U,39.26997778,-77.26525833
U,42.43788465,-83.89380876
U,42.48986432,-71.43040181
U,39.19599444,-76.80076667
U,43.03062062,-76.13781697
U,45.44832496,-75.65428503
U,41.173669,-81.642923
U,38.86084871,-77.11220588
U,41.455392,-73.501727
U,44.78726868,-76.21528608
U,38.26154734,-77.57085264
U,44.33966205,-75.890064
U,36.69870029,-76.2009926
U,40.23938889,-87.78605
U,43.10190201,-79.29030609
U,45.44795376,-75.64213347
U,44.2412586,-85.45142672
U,39.0177305,-77.24909167
U,42.327075,-72.53984667
U,43.3072304,-80.3658205
U,40.21491976,-87.67929656
U,38.91911338,-77.1206324
U,43.41336823,-79.75605011
U,45.44805944,-75.64212133
U,44.57576615,-76.33286922
U,39.21985,-77.45352778
U,45.20972153,-75.2284963
U,38.576789,-77.356195
U,45.44831106,-75.6543951
U,45.39484112,-73.98015127
U,40.94642984,-73.81890713
U,45.845781,-66.501274
U,37.84281556,-78.81904309
U,41.6885978,-71.5642076
U,42.41062999,-71.16944021
U,43.02992217,-76.14183883
U,42.28546149,-71.85494773
U,43.029985,-76.14057167
U,41.66069167,-87.04773617
U,45.44846823,-75.64157136
U,39.59279667,-77.43345
U,41.22282833,-74.75309667
U,39.3466777,-76.66703391
U,45.455847,-75.547529
U,40.804795,-74.45352167
U,39.6413921,-84.17427287
U,40.74225272,-74.175116
U,42.48449003,-83.97770374
U,40.67368929,-77.88171127
U,39.21562,-77.08130167
U,45.44812719,-75.65466054
U,43.27283636,-79.90362586
U,37.93279855,-78.53920335
U,40.76255,-74.43165556
U,42.45913852,-83.99144344
U,43.16075612,-79.06359618
U,38.322059,-77.757186
U,39.23521148,-77.29775406
U,39.87165242,-86.05113108
U,38.21557067,-78.16487336
U,42.62909833,-70.84208667
U,44.37043,-68.20404667
U,43.308705,-80.36737833
U,46.7538329,-71.71429922
U,39.36872833,-76.52607
U,39.79766846,-75.66112518
U,45.510381,-75.331823
U,39.32010312,-77.29134201
U,40.24644235,-87.78691661
U,46.42311883,-62.12636707
U,45.44809231,-75.64302059
U,39.19215833,-76.80149667
U,42.16081117,-75.911225
U,40.77111167,-81.73082
U,41.2680887,-81.6388945
U,38.99029397,-77.95762497
U,38.57655833,-77.3761
U,45.31388,-79.97225333
U,45.92717426,-79.11377328
U,38.86398,-77.68682833
U,42.48449003,-83.97770374
